tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1991-422,Cincinnati Masters,Hard,56,M,19910805,53,101098,6,,Guy Forget,L,190,FRA,26.58179329,7,1720,101414,1,,Boris Becker,R,190,GER,23.70157426,1,3642,7-6(1) 4-6 6-3,3,SF,151,8,2,93,52,41,27,16,0,1,11,6,107,66,50,20,15,11,12
1991-422,Cincinnati Masters,Hard,56,M,19910805,54,101948,7,,Pete Sampras,R,185,USA,19.98083504,8,1561,101793,4,,Jim Courier,R,185,USA,20.96646133,5,2301,6-2 7-5,3,SF,94,3,0,59,22,20,23,10,1,1,4,3,65,39,25,14,10,3,6
1991-422,Cincinnati Masters,Hard,56,M,19910805,55,101098,6,,Guy Forget,L,190,FRA,26.58179329,7,1720,101948,7,,Pete Sampras,R,185,USA,19.98083504,8,1561,2-6 7-6(4) 6-4,3,F,124,14,1,84,50,41,21,15,3,5,14,1,85,52,44,21,15,0,1
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,1,101377,,LL,Christian Bergstrom,R,180,SWE,23.58658453,63,512,100829,,Q,Jan Gunnarsson,R,185,SWE,28.72279261,91,399,6-4 3-6 6-3,3,R32,108,3,2,85,52,33,22,14,7,10,8,2,103,57,40,20,14,9,13
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,2,101120,,,Karel Novacek,R,190,CZE,25.88911704,29,851,101063,,,Jordi Arrese,R,175,ESP,26.47227926,41,679,7-6 6-4,3,R32,91,5,5,82,65,50,4,11,6,7,2,1,73,60,40,8,11,1,3
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,3,101133,,Q,Patrick Baur,R,188,GER,25.79603012,104,335,101900,,,Nicklas Kulti,R,190,SWE,19.8275154,38,747,6-3 7-6,3,R32,87,6,3,66,40,34,16,11,1,1,1,5,61,30,23,17,10,0,1
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,4,101298,7,,Jonas Svensson,R,188,SWE,24.32854209,13,1300,101735,,,Richard Fromberg,R,196,AUS,20.81040383,26,876,6-7 6-1 6-0,3,R32,115,7,3,91,48,34,25,13,4,6,4,5,97,50,30,17,12,6,13
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,5,101964,3,,Goran Ivanisevic,L,193,CRO,19.43326489,11,1483,101334,,,Alexander Volkov,L,188,RUS,23.96440794,18,1085,6-1 6-2,3,R32,49,5,2,40,21,17,13,7,3,3,3,3,45,30,15,4,8,5,10
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,6,101117,,WC,Eric Jelen,R,180,GER,25.94113621,67,495,101391,,,Carl Uwe Steeb,L,180,GER,23.4661191,82,436,6-3 6-4,3,R32,69,0,1,63,54,40,4,10,3,3,0,1,54,44,30,4,9,3,5
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,7,101084,,,Jakob Hlasek,R,188,SUI,26.26694045,16,1162,100946,,WC,Slobodan Zivojinovic,R,198,YUG,27.57563313,262,85,6-3 3-6 7-6,3,R32,113,14,5,99,59,47,20,15,3,5,8,4,99,51,38,28,15,2,4
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,8,101098,6,,Guy Forget,L,190,FRA,26.12183436,7,1592,100809,,,Juan Aguilera,R,183,ESP,28.91170431,22,1014,6-2 6-3,3,R32,56,6,0,44,28,23,13,9,0,0,1,2,46,30,19,9,8,2,5
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,9,101142,5,,Emilio Sanchez,R,180,ESP,25.724846,10,1487,101195,,,Amos Mansdorf,R,175,ISR,25.33059548,36,769,7-6 6-3,3,R32,105,10,4,66,39,35,12,10,1,1,3,4,89,40,29,25,11,8,10
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,10,101772,,,Andrei Cherkasov,R,180,RUS,20.62696783,17,1133,101234,,WC,Patrik Kuhnen,R,190,GER,25.01848049,71,488,5-7 6-2 7-6,3,R32,156,3,3,101,59,44,21,16,5,8,7,8,106,49,35,28,16,2,6
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,11,101733,,Q,Jan Siemerink,L,183,NED,20.84873374,98,352,101511,,,Horst Skoff,R,175,AUT,22.49144422,27,874,6-1 6-0,3,R32,49,2,1,39,28,22,8,7,2,2,0,3,50,31,16,4,6,10,15
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,12,101843,,,Sergi Bruguera,R,188,ESP,20.09034908,28,852,101404,4,,Thomas Muster,L,180,AUT,23.38124572,9,1522,6-2 6-3,3,R32,69,2,2,54,29,21,17,9,0,0,0,4,66,40,24,11,8,5,8
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,13,101230,8,,Andrei Chesnokov,R,188,RUS,25.04312115,12,1320,101723,,,Magnus Larsson,R,193,SWE,20.90349076,49,620,6-4 6-4,3,R32,72,7,2,67,39,31,15,10,0,0,1,1,64,40,28,13,10,8,10
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,14,101320,,,Magnus Gustafsson,R,185,SWE,24.12594114,33,802,101820,,,Marc Rosset,R,201,SUI,20.28199863,20,1046,6-4 6-2,3,R32,60,2,0,49,33,25,12,8,3,3,5,0,49,29,17,7,9,0,4
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,15,101481,,,Omar Camporese,R,188,ITA,22.7816564,44,661,101086,,,Ronald Agenor,R,180,USA,26.2642026,30,846,6-4 6-2,3,R32,80,9,3,48,23,20,15,9,2,3,4,2,61,37,20,12,9,8,12
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,16,101222,2,,Stefan Edberg,R,188,SWE,25.08145106,1,3853,101482,,Q,Markus Zoecke,R,196,GER,22.7761807,161,193,6-4 7-6,3,R32,110,5,4,67,44,37,8,11,0,2,10,3,95,66,45,7,11,6,9
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,17,101120,,,Karel Novacek,R,190,CZE,25.88911704,29,851,101377,,LL,Christian Bergstrom,R,180,SWE,23.58658453,63,512,6-1 6-3,3,R16,62,2,0,53,34,26,8,8,3,4,2,0,43,29,13,6,8,1,6
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,18,101298,7,,Jonas Svensson,R,188,SWE,24.32854209,13,1300,101133,,Q,Patrick Baur,R,188,GER,25.79603012,104,335,6-4 6-2,3,R16,95,4,1,77,46,35,14,9,9,9,2,1,71,39,22,17,9,10,13
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,19,101964,3,,Goran Ivanisevic,L,193,CRO,19.43326489,11,1483,101117,,WC,Eric Jelen,R,180,GER,25.94113621,67,495,6-4 6-4,3,R16,70,8,1,52,33,31,10,10,0,0,2,3,76,59,40,6,10,6,8
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,20,101098,6,,Guy Forget,L,190,FRA,26.12183436,7,1592,101084,,,Jakob Hlasek,R,188,SUI,26.26694045,16,1162,7-6 7-6,3,R16,101,8,1,78,40,35,25,12,4,4,1,3,82,42,37,18,12,1,1
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,21,101772,,,Andrei Cherkasov,R,180,RUS,20.62696783,17,1133,101142,5,,Emilio Sanchez,R,180,ESP,25.724846,10,1487,6-4 6-4,3,R16,103,2,0,70,44,32,11,10,5,7,3,0,62,29,21,13,10,4,8
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,22,101733,,Q,Jan Siemerink,L,183,NED,20.84873374,98,352,101843,,,Sergi Bruguera,R,188,ESP,20.09034908,28,852,6-2 6-3,3,R16,60,8,0,45,26,25,9,8,1,1,3,0,58,31,19,13,9,4,8
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,23,101320,,,Magnus Gustafsson,R,185,SWE,24.12594114,33,802,101230,8,,Andrei Chesnokov,R,188,RUS,25.04312115,12,1320,4-6 6-3 6-3,3,R16,90,1,2,73,53,37,12,14,1,4,6,1,83,41,30,18,14,5,10
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,24,101222,2,,Stefan Edberg,R,188,SWE,25.08145106,1,3853,101481,,,Omar Camporese,R,188,ITA,22.7816564,44,661,6-3 7-6,3,R16,103,3,4,88,57,40,16,11,2,3,5,4,60,31,23,18,10,1,3
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,25,101298,7,,Jonas Svensson,R,188,SWE,24.32854209,13,1300,101120,,,Karel Novacek,R,190,CZE,25.88911704,29,851,7-6 6-2,3,QF,74,3,1,60,37,29,15,10,0,1,2,2,62,31,20,15,10,2,5
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,26,101098,6,,Guy Forget,L,190,FRA,26.12183436,7,1592,101964,3,,Goran Ivanisevic,L,193,CRO,19.43326489,11,1483,7-5 7-6,3,QF,98,6,1,73,34,30,25,12,0,0,12,1,77,40,35,20,12,4,5
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,27,101733,,Q,Jan Siemerink,L,183,NED,20.84873374,98,352,101772,,,Andrei Cherkasov,R,180,RUS,20.62696783,17,1133,7-6 7-5,3,QF,110,7,4,71,34,26,20,12,3,6,1,0,78,49,28,15,12,6,10
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,28,101222,2,,Stefan Edberg,R,188,SWE,25.08145106,1,3853,101320,,,Magnus Gustafsson,R,185,SWE,24.12594114,33,802,6-2 6-3,3,QF,65,3,1,43,24,19,14,8,0,0,2,4,64,42,19,13,9,8,12
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,29,101298,7,,Jonas Svensson,R,188,SWE,24.32854209,13,1300,101098,6,,Guy Forget,L,190,FRA,26.12183436,7,1592,2-6 7-6(6) 6-2,3,SF,130,8,0,96,66,42,15,14,3,6,8,3,110,53,43,23,14,6,9
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,30,101222,2,,Stefan Edberg,R,188,SWE,25.08145106,1,3853,101733,,Q,Jan Siemerink,L,183,NED,20.84873374,98,352,6-4 6-4,3,SF,77,1,4,57,33,28,15,10,3,3,7,5,59,29,21,17,10,3,5
1991-357,Stuttgart Indoor,Carpet,32,A,19910218,31,101222,2,,Stefan Edberg,R,188,SWE,25.08145106,1,3853,101298,7,,Jonas Svensson,R,188,SWE,24.32854209,13,1300,6-2 3-6 7-5 6-2,5,F,156,4,5,116,64,45,27,18,8,12,2,2,127,84,50,16,19,9,17
1991-354,Wellington,Hard,32,A,19901231,1,101377,,,Christian Bergstrom,R,180,SWE,23.45242984,,,101772,1,,Andrei Cherkasov,R,180,RUS,20.49281314,,,7-6(5) 7-6(8),3,R32,147,3,2,94,56,37,21,12,3,6,4,1,106,72,42,22,12,12,15
1991-354,Wellington,Hard,32,A,19901231,2,101265,,,Patrick Mcenroe,R,183,USA,24.50102669,,,101214,,,Bryan Shelton,R,185,USA,25.02395619,,,6-3 6-1,3,R32,73,1,2,57,36,24,12,8,5,6,5,4,65,32,22,8,8,6,11
1991-354,Wellington,Hard,32,A,19901231,3,101432,,Q,Dimitri Poliakov,R,183,UKR,22.9486653,,,100790,,WC,Bruce Derlin,L,180,NZL,29.08966461,,,6-2 4-6 6-4,3,R32,135,1,4,121,80,49,13,14,20,27,0,0,109,79,36,14,14,7,16
1991-354,Wellington,Hard,32,A,19901231,4,101439,8,,Javier Sanchez,R,178,ESP,22.91307324,,,100857,,Q,Sergio Casal,R,185,ESP,28.31211499,,,6-3 3-6 6-3,3,R32,105,3,1,91,68,40,13,14,6,11,4,1,86,61,38,7,13,4,10
1991-354,Wellington,Hard,32,A,19901231,5,101735,3,,Richard Fromberg,R,196,AUS,20.67624914,,,101955,,,Luis Herrera,L,170,MEX,19.34565366,,,7-5 6-2,3,R32,86,3,2,60,36,25,11,10,5,8,2,1,66,40,17,13,10,7,13
1991-354,Wellington,Hard,32,A,19901231,6,101119,,,Marian Vajda,R,173,SVK,25.77138946,,,101532,,,Francisco Clavet,L,183,ESP,22.18480493,,,6-4 6-2,3,R32,82,2,3,79,40,24,23,10,11,13,0,0,49,35,19,7,9,4,8
1991-354,Wellington,Hard,32,A,19901231,7,100752,,,Ramesh Krishnan,R,170,IND,29.57152635,,,101601,,WC,Brett Steven,R,185,NZL,21.67830253,,,6-2 2-6 7-5,3,R32,131,2,1,77,56,29,11,14,4,10,2,7,107,71,41,14,14,13,20
1991-354,Wellington,Hard,32,A,19901231,8,100954,5,,Luiz Mattar,R,183,BRA,27.37029432,,,100772,,WC,Kelly Evernden,R,175,NZL,29.27583847,,,6-4 6-4,3,R32,83,1,1,63,38,27,15,10,6,7,2,1,62,40,27,10,10,2,5
1991-354,Wellington,Hard,32,A,19901231,9,101481,6,,Omar Camporese,R,188,ITA,22.64750171,,,101469,,,Brian Garrow,R,173,USA,22.72963723,,,6-1 6-1,3,R32,55,2,1,36,18,14,12,7,0,1,1,1,42,29,14,2,7,3,9
1991-354,Wellington,Hard,32,A,19901231,10,101482,,Q,Markus Zoecke,R,196,GER,22.64202601,,,101888,,Q,Daniel Vacek,R,190,CZE,19.75085558,,,6-3 6-3,3,R32,70,3,3,64,39,30,13,9,1,1,2,1,50,33,22,9,9,3,6
1991-354,Wellington,Hard,32,A,19901231,11,101312,,,Robbie Weiss,R,183,USA,24.08213552,,,101746,,,Renzo Furlan,R,175,ITA,20.62422998,,,6-7(4) 6-2 6-4,3,R32,130,7,8,127,79,56,19,15,13,15,3,1,95,63,42,16,15,6,11
1991-354,Wellington,Hard,32,A,19901231,12,100962,,,Thomas Hogstedt,R,190,SWE,27.27720739,,,101120,4,,Karel Novacek,R,190,CZE,25.75496235,,,6-4 1-6 6-4,3,R32,113,3,4,84,58,39,13,13,8,11,4,1,83,56,41,12,14,4,7
1991-354,Wellington,Hard,32,A,19901231,13,101233,7,,Alex Antonitsch,R,188,AUT,24.89253936,,,101416,,,Joao Cunha Silva,R,173,POR,23.09377139,,,6-2 6-4,3,R32,66,2,1,48,29,26,12,9,1,1,3,3,56,42,27,6,9,9,12
1991-354,Wellington,Hard,32,A,19901231,14,101354,,,Andrew Sznajder,R,175,CAN,23.60301164,,,101109,,,Tarik Benhabiles,R,175,FRA,25.90006845,,,6-4 6-3,3,R32,65,6,6,70,45,35,8,9,6,7,3,3,53,30,20,10,10,1,5
1991-354,Wellington,Hard,32,A,19901231,15,101761,,,Jaime Oncins,R,196,BRA,20.54209446,,,101613,,,Malivai Washington,R,180,USA,21.53045859,,,6-1 1-6 7-6(4),3,R32,107,3,2,80,43,28,22,13,0,3,2,5,91,53,36,19,13,3,6
1991-354,Wellington,Hard,32,A,19901231,16,101767,,,Lars Jonsson,R,188,SWE,20.5119781,,,101334,2,,Alexander Volkov,L,188,RUS,23.83025325,,,6-4 6-2,3,R32,66,3,2,59,32,23,17,9,2,3,2,2,56,30,18,12,9,2,6
1991-354,Wellington,Hard,32,A,19901231,17,101377,,,Christian Bergstrom,R,180,SWE,23.45242984,,,101265,,,Patrick Mcenroe,R,183,USA,24.50102669,,,6-3 6-2,3,R16,68,2,1,49,37,25,6,8,4,6,0,1,55,47,23,2,9,5,11
1991-354,Wellington,Hard,32,A,19901231,18,101432,,Q,Dimitri Poliakov,R,183,UKR,22.9486653,,,101439,8,,Javier Sanchez,R,178,ESP,22.91307324,,,6-2 6-4,3,R16,70,1,3,61,37,23,15,9,2,3,3,2,63,41,22,11,9,7,11
1991-354,Wellington,Hard,32,A,19901231,19,101735,3,,Richard Fromberg,R,196,AUS,20.67624914,,,101119,,,Marian Vajda,R,173,SVK,25.77138946,,,6-2 6-2,3,R16,72,7,0,54,32,23,13,8,2,2,1,4,64,42,22,11,8,4,8
1991-354,Wellington,Hard,32,A,19901231,20,100752,,,Ramesh Krishnan,R,170,IND,29.57152635,,,100954,5,,Luiz Mattar,R,183,BRA,27.37029432,,,6-1 7-5,3,R16,73,1,0,56,44,33,8,10,2,3,1,2,63,37,24,9,9,2,6
1991-354,Wellington,Hard,32,A,19901231,21,101481,6,,Omar Camporese,R,188,ITA,22.64750171,,,101482,,Q,Markus Zoecke,R,196,GER,22.64202601,,,6-4 6-0,3,R16,74,2,0,50,24,19,17,8,1,1,7,4,72,49,28,8,8,12,16
1991-354,Wellington,Hard,32,A,19901231,22,100962,,,Thomas Hogstedt,R,190,SWE,27.27720739,,,101312,,,Robbie Weiss,R,183,USA,24.08213552,,,6-3 6-3,3,R16,75,1,2,62,37,28,15,9,7,7,2,1,48,24,14,15,9,2,5
1991-354,Wellington,Hard,32,A,19901231,23,101354,,,Andrew Sznajder,R,175,CAN,23.60301164,,,101233,7,,Alex Antonitsch,R,188,AUT,24.89253936,,,6-4 6-2,3,R16,74,2,1,73,46,30,10,9,7,10,1,4,56,31,16,8,9,3,9
1991-354,Wellington,Hard,32,A,19901231,24,101767,,,Lars Jonsson,R,188,SWE,20.5119781,,,101761,,,Jaime Oncins,R,196,BRA,20.54209446,,,6-2 6-2,3,R16,63,3,0,61,39,28,12,8,3,3,1,2,45,25,18,7,8,2,6
1991-354,Wellington,Hard,32,A,19901231,25,101377,,,Christian Bergstrom,R,180,SWE,23.45242984,,,101432,,Q,Dimitri Poliakov,R,183,UKR,22.9486653,,,6-2 7-6(4),3,QF,87,1,0,76,59,34,11,10,4,6,2,1,70,39,17,18,10,6,10
1991-354,Wellington,Hard,32,A,19901231,26,101735,3,,Richard Fromberg,R,196,AUS,20.67624914,,,100752,,,Ramesh Krishnan,R,170,IND,29.57152635,,,5-7 6-4 7-5,3,QF,141,8,0,113,63,45,20,17,8,13,0,1,101,66,40,19,17,5,11
1991-354,Wellington,Hard,32,A,19901231,27,101481,6,,Omar Camporese,R,188,ITA,22.64750171,,,100962,,,Thomas Hogstedt,R,190,SWE,27.27720739,,,6-3 7-6(3),3,QF,102,7,2,80,23,19,30,11,6,9,3,5,59,31,20,12,10,3,7
1991-354,Wellington,Hard,32,A,19901231,28,101767,,,Lars Jonsson,R,188,SWE,20.5119781,,,101354,,,Andrew Sznajder,R,175,CAN,23.60301164,,,6-2 6-2,3,QF,62,1,1,45,25,14,16,8,2,4,2,0,55,35,15,8,8,5,11
1991-354,Wellington,Hard,32,A,19901231,29,101735,3,,Richard Fromberg,R,196,AUS,20.67624914,,,101377,,,Christian Bergstrom,R,180,SWE,23.45242984,,,6-3 5-7 7-6(8),3,SF,155,11,2,114,70,54,22,17,7,11,1,1,119,92,55,16,16,4,8
1991-354,Wellington,Hard,32,A,19901231,30,101767,,,Lars Jonsson,R,188,SWE,20.5119781,,,101481,6,,Omar Camporese,R,188,ITA,22.64750171,,,5-7 6-3 7-6(3),3,SF,142,6,5,100,64,45,20,16,1,5,16,6,130,62,45,28,17,14,19
1991-354,Wellington,Hard,32,A,19901231,31,101735,3,,Richard Fromberg,R,196,AUS,20.67624914,,,101767,,,Lars Jonsson,R,188,SWE,20.5119781,,,6-1 6-4 6-4,5,F,,,,,,,,,,,,,,,,,,,
1991-352,Paris Masters,Carpet,48,M,19911028,1,100962,,Q,Thomas Hogstedt,R,190,SWE,28.10130048,150,235,101026,,Q,Jim Grabb,R,193,USA,27.53730322,97,395,3-6 7-5 7-6(2),3,R64,160,8,4,108,58,45,27,16,5,8,14,2,103,72,54,12,17,4,7
1991-352,Paris Masters,Carpet,48,M,19911028,2,101549,,Q,Rodolphe Gilbert,L,183,FRA,22.87474333,102,373,100757,,,Anders Jarryd,R,180,SWE,30.29158111,33,809,2-6 7-5 7-5,3,R64,130,6,2,101,52,36,24,16,4,9,9,2,113,65,45,22,16,8,13
1991-352,Paris Masters,Carpet,48,M,19911028,3,101727,,Q,Jason Stoltenberg,R,185,AUS,21.56605065,88,427,101606,,,Alberto Mancini,R,180,ARG,22.43942505,22,1067,3-6 7-5 7-6(2),3,R64,117,7,2,82,52,45,19,16,0,2,6,1,108,72,52,22,17,1,3
1991-352,Paris Masters,Carpet,48,M,19911028,4,100923,,Q,Wally Masur,R,180,AUS,28.45995893,63,526,101391,,,Carl Uwe Steeb,L,180,GER,24.15605749,45,709,7-6(7) 4-6 6-4,3,R64,126,6,6,94,55,47,22,16,1,3,2,0,99,63,49,20,16,2,4
1991-352,Paris Masters,Carpet,48,M,19911028,5,101589,,WC,Arnaud Boetsch,R,183,FRA,22.57357974,60,539,101230,,,Andrei Chesnokov,R,188,RUS,25.73305955,28,835,6-4 6-2,3,R64,60,1,0,42,24,22,14,9,0,0,1,2,55,27,20,12,9,3,6
1991-352,Paris Masters,Carpet,48,M,19911028,6,101334,,,Alexander Volkov,L,188,RUS,24.65434634,38,789,101820,,,Marc Rosset,R,201,SUI,20.97193703,54,600,6-3 6-4,3,R64,63,4,2,55,37,30,11,10,0,0,8,3,51,29,23,11,9,1,3
1991-352,Paris Masters,Carpet,48,M,19911028,7,100581,,,John Mcenroe,L,180,USA,32.6954141,27,836,101377,,,Christian Bergstrom,R,180,SWE,24.27652293,41,749,6-1 7-6(4),3,R64,105,8,4,80,46,35,21,10,9,9,4,0,59,41,26,12,9,2,4
1991-352,Paris Masters,Carpet,48,M,19911028,8,101772,,,Andrei Cherkasov,R,180,RUS,21.31690623,20,1124,101191,,,Richey Reneberg,R,180,USA,26.06160164,30,819,6-4 7-5,3,R64,80,4,3,66,36,29,12,11,1,4,11,2,66,34,25,9,11,3,8
1991-352,Paris Masters,Carpet,48,M,19911028,9,101265,,,Patrick Mcenroe,R,183,USA,25.32511978,31,816,101073,,,Martin Jaite,R,178,ARG,27.04996578,46,697,6-3 7-6(5),3,R64,82,2,2,58,34,30,16,10,0,0,9,2,67,36,28,16,11,3,5
1991-352,Paris Masters,Carpet,48,M,19911028,10,100676,,WC,Yannick Noah,R,193,FRA,31.44421629,187,172,102148,,,Fabrice Santoro,R,178,FRA,18.88295688,44,715,7-5 6-3,3,R64,102,3,4,74,42,32,16,11,6,7,1,6,75,47,29,13,10,8,11
1991-352,Paris Masters,Carpet,48,M,19911028,11,101481,,,Omar Camporese,R,188,ITA,23.4715948,34,800,101285,,,Thierry Champion,R,183,FRA,25.15811088,53,601,7-6(1) 1-6 6-4,3,R64,138,8,1,90,44,31,21,14,4,9,1,0,110,77,44,20,15,13,17
1991-352,Paris Masters,Carpet,48,M,19911028,12,100284,,WC,Jimmy Connors,L,178,USA,39.15126626,47,625,101086,,,Ronald Agenor,R,180,USA,26.954141,71,480,5-7 6-4 6-2,3,R64,135,5,2,96,72,52,10,15,5,8,12,4,85,62,42,7,15,6,11
1991-352,Paris Masters,Carpet,48,M,19911028,13,101613,,,Malivai Washington,R,180,USA,22.35455168,49,616,101889,,,Todd Woodbridge,R,178,AUS,20.57221081,76,468,7-6(2) 6-2,3,R64,87,6,3,67,35,27,16,10,4,6,1,6,72,44,29,7,10,5,9
1991-352,Paris Masters,Carpet,48,M,19911028,14,101900,,Q,Nicklas Kulti,R,190,SWE,20.5174538,94,409,101611,,WC,Cedric Pioline,R,188,FRA,22.36824093,51,609,7-6(7) 6-2,3,R64,81,4,2,59,36,27,14,10,0,1,3,2,58,37,27,12,10,3,6
1991-352,Paris Masters,Carpet,48,M,19911028,15,101298,,,Jonas Svensson,R,188,SWE,25.01848049,23,880,101990,,,Richard Krajicek,R,196,NED,19.89322382,40,754,6-3 6-2,3,R64,52,1,0,49,38,28,8,9,0,0,8,1,50,34,23,6,8,2,5
1991-352,Paris Masters,Carpet,48,M,19911028,16,101511,,,Horst Skoff,R,175,AUT,23.18138261,32,810,101733,,,Jan Siemerink,L,183,NED,21.53867214,24,870,6-2 0-6 6-4,3,R64,84,7,10,74,44,32,12,12,6,10,10,9,68,32,26,14,12,1,5
1991-352,Paris Masters,Carpet,48,M,19911028,17,101222,1,,Stefan Edberg,R,188,SWE,25.77138946,1,3952,100962,,Q,Thomas Hogstedt,R,190,SWE,28.10130048,150,235,6-0 6-7(1) 6-3,3,R32,123,5,1,75,51,40,15,14,2,3,3,3,96,47,31,22,13,3,8
1991-352,Paris Masters,Carpet,48,M,19911028,18,102021,16,,Michael Chang,R,175,USA,19.67967146,21,1107,101549,,Q,Rodolphe Gilbert,L,183,FRA,22.87474333,102,373,7-6(7) 3-6 7-6(1),3,R32,165,4,2,126,79,54,27,16,8,10,3,2,116,61,49,26,17,3,4
1991-352,Paris Masters,Carpet,48,M,19911028,19,101434,9,,Petr Korda,L,190,CZE,23.76180698,11,1505,101727,,Q,Jason Stoltenberg,R,185,AUS,21.56605065,88,427,3-6 6-4 7-6(1),3,R32,110,3,4,89,55,38,20,15,4,7,6,6,102,67,50,14,16,3,6
1991-352,Paris Masters,Carpet,48,M,19911028,20,101843,7,,Sergi Bruguera,R,188,ESP,20.78028747,9,1684,100923,,Q,Wally Masur,R,180,AUS,28.45995893,63,526,4-6 7-6(1) 6-2,3,R32,104,5,2,96,58,45,21,15,2,3,6,2,92,65,46,15,15,5,7
1991-352,Paris Masters,Carpet,48,M,19911028,21,101589,,WC,Arnaud Boetsch,R,183,FRA,22.57357974,60,539,101965,,LL,Wayne Ferreira,R,185,RSA,20.11772758,50,610,7-5 6-3,3,R32,79,2,3,66,37,27,12,11,0,4,1,1,57,23,11,15,10,3,9
1991-352,Paris Masters,Carpet,48,M,19911028,22,101334,,,Alexander Volkov,L,188,RUS,24.65434634,38,789,100763,14,,Brad Gilbert,R,185,USA,30.21765914,19,1150,6-2 2-6 6-3,3,R32,93,5,1,67,45,32,15,12,1,3,8,1,90,58,41,11,13,7,11
1991-352,Paris Masters,Carpet,48,M,19911028,23,101964,11,,Goran Ivanisevic,L,193,CRO,20.12320329,14,1373,100581,,,John Mcenroe,L,180,USA,32.6954141,27,836,6-4 6-4,3,R32,85,16,1,63,35,30,14,10,4,4,1,4,52,23,19,17,10,2,4
1991-352,Paris Masters,Carpet,48,M,19911028,24,101948,6,,Pete Sampras,R,185,USA,20.21081451,7,1863,101772,,,Andrei Cherkasov,R,180,RUS,21.31690623,20,1124,7-6(3) 6-2,3,R32,93,9,0,65,42,32,14,10,2,3,1,0,66,37,25,15,10,2,5
1991-352,Paris Masters,Carpet,48,M,19911028,25,101098,5,,Guy Forget,L,190,FRA,26.81177276,6,2021,101265,,,Patrick Mcenroe,R,183,USA,25.32511978,31,816,6-3 6-2,3,R32,86,13,1,47,26,20,11,8,3,4,1,6,73,36,20,14,9,8,13
1991-352,Paris Masters,Carpet,48,M,19911028,26,101196,12,,Derrick Rostagno,R,185,USA,26.00684463,15,1369,100676,,WC,Yannick Noah,R,193,FRA,31.44421629,187,172,6-3 6-3,3,R32,70,6,0,42,28,24,12,9,0,0,6,1,63,34,21,14,9,9,12
1991-352,Paris Masters,Carpet,48,M,19911028,27,101481,,,Omar Camporese,R,188,ITA,23.4715948,34,800,101084,13,,Jakob Hlasek,R,188,SUI,26.95687885,17,1289,7-6(5) 4-6 6-3,3,R32,122,14,4,114,63,50,24,16,3,5,11,1,81,49,39,20,15,0,2
1991-352,Paris Masters,Carpet,48,M,19911028,28,101793,3,,Jim Courier,R,185,USA,21.19644079,3,3028,100284,,WC,Jimmy Connors,L,178,USA,39.15126626,47,625,6-2 6-3,3,R32,79,5,0,50,28,19,11,8,2,4,1,2,55,39,20,4,9,5,11
1991-352,Paris Masters,Carpet,48,M,19911028,29,101120,8,,Karel Novacek,R,190,CZE,26.57905544,10,1544,101613,,,Malivai Washington,R,180,USA,22.35455168,49,616,6-4 6-4,3,R32,80,7,0,63,35,31,14,10,4,4,3,3,63,44,31,9,10,5,7
